source_file,constant_key,quantity,value_raw,value_numeric,uncertainty_raw,uncertainty_numeric,unit_raw,selected_for_strong_pipeline,cleaning_note,cleaned_utc
nist_codata_2022_allascii_raw_benchmark_001.txt,molar_volume_of_ideal_gas_273_15_k_101_325_kpa,"molar volume of ideal gas (273.15 K, 101.325 kPa)",22.413 969 54... e-3,0.02241396954,(exact),,m^3 mol^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,molar_volume_of_silicon,molar volume of silicon,1.205 883 199 e-5,1.205883199e-05,0.000 000 060 e-5,6e-13,m^3 mol^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,molybdenum_x_unit,Molybdenum x unit,1.002 099 52 e-13,1.00209952e-13,0.000 000 53 e-13,5.3e-20,m,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_compton_wavelength,muon Compton wavelength,1.173 444 110 e-14,1.17344411e-14,0.000 000 026 e-14,2.6e-22,m,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_electron_mass_ratio,muon-electron mass ratio,206.768 2827,206.7682827,0.000 0046,4.6e-06,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_g_factor,muon g factor,-2.002 331 841 23,-2.00233184123,0.000 000 000 82,8.2e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_mag_mom,muon mag. mom.,-4.490 448 30 e-26,-4.4904483e-26,0.000 000 10 e-26,1e-33,J T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_mag_mom_anomaly,muon mag. mom. anomaly,1.165 920 62 e-3,0.00116592062,0.000 000 41 e-3,4.1e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_mag_mom_to_bohr_magneton_ratio,muon mag. mom. to Bohr magneton ratio,-4.841 970 48 e-3,-0.00484197048,0.000 000 11 e-3,1.1e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_mag_mom_to_nuclear_magneton_ratio,muon mag. mom. to nuclear magneton ratio,-8.890 597 04,-8.89059704,0.000 000 20,2e-07,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_mass,muon mass,1.883 531 627 e-28,1.883531627e-28,0.000 000 042 e-28,4.2e-36,kg,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_mass_energy_equivalent,muon mass energy equivalent,1.692 833 804 e-11,1.692833804e-11,0.000 000 038 e-11,3.8e-19,J,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_mass_energy_equivalent_in_mev,muon mass energy equivalent in MeV,105.658 3755,105.6583755,0.000 0023,2.3e-06,MeV,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_mass_in_u,muon mass in u,0.113 428 9257,0.1134289257,0.000 000 0025,2.5e-09,u,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_molar_mass,muon molar mass,1.134 289 258 e-4,0.0001134289258,0.000 000 025 e-4,2.5e-12,kg mol^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_neutron_mass_ratio,muon-neutron mass ratio,0.112 454 5168,0.1124545168,0.000 000 0025,2.5e-09,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_proton_mag_mom_ratio,muon-proton mag. mom. ratio,-3.183 345 146,-3.183345146,0.000 000 071,7.1e-08,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_proton_mass_ratio,muon-proton mass ratio,0.112 609 5262,0.1126095262,0.000 000 0025,2.5e-09,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,muon_tau_mass_ratio,muon-tau mass ratio,5.946 35 e-2,0.0594635,0.000 40 e-2,4e-06,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,natural_unit_of_action,natural unit of action,1.054 571 817... e-34,1.054571817e-34,(exact),,J s,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,natural_unit_of_action_in_ev_s,natural unit of action in eV s,6.582 119 569... e-16,6.582119569e-16,(exact),,eV s,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,natural_unit_of_energy,natural unit of energy,8.187 105 7880 e-14,8.187105788e-14,0.000 000 0026 e-14,2.6e-23,J,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,natural_unit_of_energy_in_mev,natural unit of energy in MeV,0.510 998 950 69,0.51099895069,0.000 000 000 16,1.6e-10,MeV,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,natural_unit_of_length,natural unit of length,3.861 592 6744 e-13,3.8615926744e-13,0.000 000 0012 e-13,1.2e-22,m,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,natural_unit_of_mass,natural unit of mass,9.109 383 7139 e-31,9.1093837139e-31,0.000 000 0028 e-31,2.8e-40,kg,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,natural_unit_of_momentum,natural unit of momentum,2.730 924 534 46 e-22,2.73092453446e-22,0.000 000 000 85 e-22,8.5e-32,kg m s^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,natural_unit_of_momentum_in_mev_c,natural unit of momentum in MeV/c,0.510 998 950 69,0.51099895069,0.000 000 000 16,1.6e-10,MeV/c,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,natural_unit_of_time,natural unit of time,1.288 088 666 44 e-21,1.28808866644e-21,0.000 000 000 40 e-21,4e-31,s,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,natural_unit_of_velocity,natural unit of velocity,299 792 458,299792458.0,(exact),,m s^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_compton_wavelength,neutron Compton wavelength,1.319 590 903 82 e-15,1.31959090382e-15,0.000 000 000 67 e-15,6.7e-25,m,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_electron_mag_mom_ratio,neutron-electron mag. mom. ratio,1.040 668 84 e-3,0.00104066884,0.000 000 24 e-3,2.4e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_electron_mass_ratio,neutron-electron mass ratio,1838.683 662 00,1838.683662,0.000 000 74,7.4e-07,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_g_factor,neutron g factor,-3.826 085 52,-3.82608552,0.000 000 90,9e-07,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_gyromag_ratio,neutron gyromag. ratio,1.832 471 74 e8,183247174.0,0.000 000 43 e8,43.0,s^-1 T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_gyromag_ratio_in_mhz_t,neutron gyromag. ratio in MHz/T,29.164 6935,29.1646935,0.000 0069,6.9e-06,MHz T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_mag_mom,neutron mag. mom.,-9.662 3653 e-27,-9.6623653e-27,0.000 0023 e-27,2.3e-33,J T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_mag_mom_to_bohr_magneton_ratio,neutron mag. mom. to Bohr magneton ratio,-1.041 875 65 e-3,-0.00104187565,0.000 000 25 e-3,2.5e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_mag_mom_to_nuclear_magneton_ratio,neutron mag. mom. to nuclear magneton ratio,-1.913 042 76,-1.91304276,0.000 000 45,4.5e-07,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_mass,neutron mass,1.674 927 500 56 e-27,1.67492750056e-27,0.000 000 000 85 e-27,8.5e-37,kg,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_mass_energy_equivalent,neutron mass energy equivalent,1.505 349 765 14 e-10,1.50534976514e-10,0.000 000 000 76 e-10,7.6e-20,J,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_mass_energy_equivalent_MeV,neutron mass energy equivalent in MeV,939.565 421 94,939.56542194,0.000 000 48,4.8e-07,MeV,True,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_mass_in_u,neutron mass in u,1.008 664 916 06,1.00866491606,0.000 000 000 40,4e-10,u,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_molar_mass,neutron molar mass,1.008 664 917 12 e-3,0.00100866491712,0.000 000 000 51 e-3,5.1e-13,kg mol^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_muon_mass_ratio,neutron-muon mass ratio,8.892 484 08,8.89248408,0.000 000 20,2e-07,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_proton_mag_mom_ratio,neutron-proton mag. mom. ratio,-0.684 979 35,-0.68497935,0.000 000 16,1.6e-07,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_proton_mass_difference,neutron-proton mass difference,2.305 574 61 e-30,2.30557461e-30,0.000 000 67 e-30,6.7e-37,kg,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_proton_mass_difference_energy_equivalent,neutron-proton mass difference energy equivalent,2.072 147 12 e-13,2.07214712e-13,0.000 000 60 e-13,6e-20,J,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_proton_mass_difference_energy_equivalent_in_mev,neutron-proton mass difference energy equivalent in MeV,1.293 332 51,1.29333251,0.000 000 38,3.8e-07,MeV,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_proton_mass_difference_in_u,neutron-proton mass difference in u,1.388 449 48 e-3,0.00138844948,0.000 000 40 e-3,4e-10,u,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_proton_mass_ratio,neutron-proton mass ratio,1.001 378 419 46,1.00137841946,0.000 000 000 40,4e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_relative_atomic_mass,neutron relative atomic mass,1.008 664 916 06,1.00866491606,0.000 000 000 40,4e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_tau_mass_ratio,neutron-tau mass ratio,0.528 779,0.528779,0.000 036,3.6e-05,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,neutron_to_shielded_proton_mag_mom_ratio,neutron to shielded proton mag. mom. ratio,-0.684 996 94,-0.68499694,0.000 000 16,1.6e-07,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,newtonian_constant_of_gravitation,Newtonian constant of gravitation,6.674 30 e-11,6.6743e-11,0.000 15 e-11,1.5e-15,m^3 kg^-1 s^-2,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,newtonian_constant_of_gravitation_over_h_bar_c,Newtonian constant of gravitation over h-bar c,6.708 83 e-39,6.70883e-39,0.000 15 e-39,1.5e-43,(GeV/c^2)^-2,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,nuclear_magneton,nuclear magneton,5.050 783 7393 e-27,5.0507837393e-27,0.000 000 0016 e-27,1.6e-36,J T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,nuclear_magneton_in_ev_t,nuclear magneton in eV/T,3.152 451 254 17 e-8,3.15245125417e-08,0.000 000 000 98 e-8,9.8e-18,eV T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,nuclear_magneton_in_inverse_meter_per_tesla,nuclear magneton in inverse meter per tesla,2.542 623 410 09 e-2,0.0254262341009,0.000 000 000 79 e-2,7.9e-12,m^-1 T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,nuclear_magneton_in_k_t,nuclear magneton in K/T,3.658 267 7706 e-4,0.00036582677706,0.000 000 0011 e-4,1.1e-13,K T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,nuclear_magneton_in_mhz_t,nuclear magneton in MHz/T,7.622 593 2188,7.6225932188,0.000 000 0024,2.4e-09,MHz T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,planck_constant,Planck constant,6.626 070 15 e-34,6.62607015e-34,(exact),,J Hz^-1,True,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,planck_constant_in_ev_hz,Planck constant in eV/Hz,4.135 667 696... e-15,4.135667696e-15,(exact),,eV Hz^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,planck_length,Planck length,1.616 255 e-35,1.616255e-35,0.000 018 e-35,1.8e-40,m,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,planck_mass,Planck mass,2.176 434 e-8,2.176434e-08,0.000 024 e-8,2.4e-13,kg,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,planck_mass_energy_equivalent_in_gev,Planck mass energy equivalent in GeV,1.220 890 e19,1.22089e+19,0.000 014 e19,140000000000000.0,GeV,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,planck_temperature,Planck temperature,1.416 784 e32,1.416784e+32,0.000 016 e32,1.6e+27,K,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,planck_time,Planck time,5.391 247 e-44,5.391247e-44,0.000 060 e-44,6e-49,s,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_charge_to_mass_quotient,proton charge to mass quotient,9.578 833 1430 e7,95788331.43,0.000 000 0030 e7,0.03,C kg^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_compton_wavelength,proton Compton wavelength,1.321 409 853 60 e-15,1.3214098536e-15,0.000 000 000 41 e-15,4.1e-25,m,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_electron_mass_ratio,proton-electron mass ratio,1836.152 673 426,1836.152673426,0.000 000 032,3.2e-08,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_g_factor,proton g factor,5.585 694 6893,5.5856946893,0.000 000 0016,1.6e-09,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_gyromag_ratio,proton gyromag. ratio,2.675 221 8708 e8,267522187.08,0.000 000 0011 e8,0.11,s^-1 T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_gyromag_ratio_in_mhz_t,proton gyromag. ratio in MHz/T,42.577 478 461,42.577478461,0.000 000 018,1.8e-08,MHz T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_mag_mom,proton mag. mom.,1.410 606 795 45 e-26,1.41060679545e-26,0.000 000 000 60 e-26,6e-36,J T^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_mag_mom_to_bohr_magneton_ratio,proton mag. mom. to Bohr magneton ratio,1.521 032 202 30 e-3,0.0015210322023,0.000 000 000 45 e-3,4.5e-13,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_mag_mom_to_nuclear_magneton_ratio,proton mag. mom. to nuclear magneton ratio,2.792 847 344 63,2.79284734463,0.000 000 000 82,8.2e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_mag_shielding_correction,proton mag. shielding correction,2.567 15 e-5,2.56715e-05,0.000 41 e-5,4.1e-09,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_mass,proton mass,1.672 621 925 95 e-27,1.67262192595e-27,0.000 000 000 52 e-27,5.2e-37,kg,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_mass_energy_equivalent,proton mass energy equivalent,1.503 277 618 02 e-10,1.50327761802e-10,0.000 000 000 47 e-10,4.7e-20,J,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_mass_energy_equivalent_MeV,proton mass energy equivalent in MeV,938.272 089 43,938.27208943,0.000 000 29,2.9e-07,MeV,True,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_mass_in_u,proton mass in u,1.007 276 466 5789,1.0072764665789,0.000 000 000 0083,8.3e-12,u,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_molar_mass,proton molar mass,1.007 276 467 64 e-3,0.00100727646764,0.000 000 000 31 e-3,3.1e-13,kg mol^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_muon_mass_ratio,proton-muon mass ratio,8.880 243 38,8.88024338,0.000 000 20,2e-07,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_neutron_mag_mom_ratio,proton-neutron mag. mom. ratio,-1.459 898 02,-1.45989802,0.000 000 34,3.4e-07,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_neutron_mass_ratio,proton-neutron mass ratio,0.998 623 477 97,0.99862347797,0.000 000 000 40,4e-10,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_relative_atomic_mass,proton relative atomic mass,1.007 276 466 5789,1.0072764665789,0.000 000 000 0083,8.3e-12,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_rms_charge_radius,proton rms charge radius,8.4075 e-16,8.4075e-16,0.0064 e-16,6.4e-19,m,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,proton_tau_mass_ratio,proton-tau mass ratio,0.528 051,0.528051,0.000 036,3.6e-05,,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,quantum_of_circulation,quantum of circulation,3.636 947 5467 e-4,0.00036369475467,0.000 000 0011 e-4,1.1e-13,m^2 s^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,quantum_of_circulation_times_2,quantum of circulation times 2,7.273 895 0934 e-4,0.00072738950934,0.000 000 0023 e-4,2.3e-13,m^2 s^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,reduced_compton_wavelength,reduced Compton wavelength,3.861 592 6744 e-13,3.8615926744e-13,0.000 000 0012 e-13,1.2e-22,m,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,reduced_muon_compton_wavelength,reduced muon Compton wavelength,1.867 594 306 e-15,1.867594306e-15,0.000 000 042 e-15,4.2e-23,m,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,reduced_neutron_compton_wavelength,reduced neutron Compton wavelength,2.100 194 1520 e-16,2.100194152e-16,0.000 000 0011 e-16,1.1e-25,m,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,reduced_planck_constant,reduced Planck constant,1.054 571 817... e-34,1.054571817e-34,(exact),,J s,True,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,reduced_planck_constant_in_ev_s,reduced Planck constant in eV s,6.582 119 569... e-16,6.582119569e-16,(exact),,eV s,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,reduced_planck_constant_times_c_in_mev_fm,reduced Planck constant times c in MeV fm,197.326 980 4...,197.3269804,(exact),,MeV fm,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,reduced_proton_compton_wavelength,reduced proton Compton wavelength,2.103 089 100 51 e-16,2.10308910051e-16,0.000 000 000 66 e-16,6.6e-26,m,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,reduced_tau_compton_wavelength,reduced tau Compton wavelength,1.110 538 e-16,1.110538e-16,0.000 075 e-16,7.5e-21,m,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,rydberg_constant,Rydberg constant,10 973 731.568 157,10973731.568157,0.000 012,1.2e-05,m^-1,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
nist_codata_2022_allascii_raw_benchmark_001.txt,rydberg_constant_times_c_in_hz,Rydberg constant times c in Hz,3.289 841 960 2500 e15,3289841960250000.0,0.000 000 000 0036 e15,3600.0,Hz,False,NIST CODATA 2022 allascii parsed by two-or-more-space separation.,2026-06-02T17:49:57+00:00
